trade_id,year,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,emission/air,natural_resource/energy,natural_resource/in_ground,natural_resource/land,natural_resource/water,resources_Water_Consumption,resources_Water_Withdrawal,resources_Energy,resources_Land_Crops,resources_Land_Forest,resources_Land_Other,resources_Crops,resources_intensity
190,2019,IN,IN,AIRTR,FINAN,881.81,153530.866,253.0,253.0,11294.396,4907.784,95730.852,1581.851,40015.983,25036.248,14979.736,4907.784,1075.075,21502.714,420.474,69421.085,174.108783
12860,2019,IN,IN,WHOLE,CEMEN,921.59,153449.761,253.0,253.0,2610.398,2927.392,101484.244,1595.462,44832.265,27340.218,17492.047,2927.392,950.038,13491.852,557.053,84912.477,166.505454
2852,2019,IN,IN,CRUDE,NONSP,519.77,153356.375,253.0,253.0,5465.604,4000.046,116517.447,757.488,26615.791,15439.859,11175.932,4000.046,491.61,15406.078,243.464,89877.85,295.046607
10642,2019,IN,IN,RETA1,ANIMA,1013.69,153291.311,253.0,253.0,3122.296,5262.506,95270.545,1729.164,47906.8,29377.012,18529.788,5262.506,1271.288,12620.55,454.794,72609.002,151.221094
9269,2019,IN,IN,PREC1,FABRI,1095.95,152769.791,253.0,253.0,2657.833,3326.528,91865.189,2112.828,52807.413,30454.374,22353.039,3326.528,1331.293,16168.623,677.985,80145.546,139.394855
5029,2019,IN,IN,FOOD5,RAWMI,588.76,152508.47,253.0,253.0,1917.369,1765.211,56957.85,1006.527,90861.513,57127.781,33733.732,1765.211,672.991,11899.186,305.009,50439.538,259.033341
12901,2019,IN,IN,WHOLE,HEALT,909.84,151985.517,253.0,253.0,3077.391,3232.93,101932.631,1409.608,42332.956,25689.264,16643.692,3232.93,1030.485,10264.97,351.199,83206.372,167.046422
1935,2019,IN,IN,CHEM1,OFFIC,993.26,151910.397,253.0,253.0,2603.029,6004.615,89921.953,1763.989,51616.81,31286.575,20330.236,6004.615,1085.994,19319.42,637.325,67336.324,152.941221
5289,2019,IN,IN,FURNI,CONST,1076.54,151437.988,253.0,253.0,2195.017,4916.384,88168.781,1877.203,54280.603,31441.18,22839.423,4916.384,1259.457,20673.067,564.136,62055.92,140.671028
8949,2019,IN,IN,PLANT,RETA1,1203.06,149988.063,253.0,253.0,3609.955,6608.505,78569.0,2050.834,59149.77,35767.04,23382.729,6608.505,1223.56,8408.135,777.33,69138.364,124.672139
1552,2019,IN,IN,CATTL,MEATC,1077.76,149942.331,253.0,253.0,2999.448,3615.2,87034.756,1398.655,54894.271,32870.02,22024.251,3615.2,878.886,9750.178,504.934,70928.132,139.124045
2287,2019,IN,IN,COLLE,COLLE,979.38,149681.985,253.0,253.0,3434.666,1662.352,95433.442,1330.062,47821.462,29222.825,18598.637,1662.352,805.637,7769.114,477.296,73721.469,152.83341
6267,2019,IN,IN,LANDT,CEMEN,953.7,148513.85,253.0,253.0,5395.258,3949.677,92527.773,1562.565,45078.578,29946.791,15131.787,3949.677,1074.09,11515.69,486.851,67591.046,155.723865
7571,2019,IN,IN,MOTO1,TRANS,1006.1,148045.609,253.0,253.0,5279.8,3617.12,90643.062,1787.25,46718.377,27335.885,19382.492,3617.12,1191.129,22963.942,561.534,61861.44,147.148006
9990,2019,IN,IN,RAILW,FISH5,894.09,147441.212,253.0,253.0,4204.847,2633.102,98244.715,1403.861,40954.686,24940.221,16014.466,2633.102,1028.867,13521.116,373.009,79663.508,164.906455
4497,2019,IN,IN,FABRI,TRANS,900.97,147116.514,253.0,253.0,2546.953,3935.471,94529.102,1676.351,44428.637,25724.754,18703.883,3935.471,1133.097,18311.116,493.862,68524.038,163.286806
5739,2019,IN,IN,HEALT,COMPU,897.94,147030.372,253.0,253.0,3637.352,4452.495,95008.836,1568.225,42363.464,26507.029,15856.435,4452.495,986.755,17252.523,575.061,72395.124,163.741867
7376,2019,IN,IN,MEMBE,FINAN,908.14,146612.694,253.0,253.0,2678.149,5111.649,92772.664,1518.637,44531.596,27077.571,17454.025,5111.649,1072.137,10580.982,368.116,80306.773,161.442833
3097,2019,IN,IN,DISTR,FINAN,1025.25,145937.103,253.0,253.0,3735.648,3471.657,86496.548,1755.702,50477.549,30027.884,20449.665,3471.657,1176.24,16587.222,496.038,61304.701,142.342944
1974,2019,IN,IN,CHEM1,WEARI,849.47,145672.832,253.0,253.0,3227.993,3204.516,98161.341,1287.243,39791.74,22157.851,17633.889,3204.516,858.902,18709.907,383.59,75326.244,171.486729
12878,2019,IN,IN,WHOLE,DISTR,1111.87,145615.11,253.0,253.0,1827.545,7591.91,75369.207,1612.623,59213.824,37097.053,22116.771,7591.91,1125.228,9052.142,450.555,72652.355,130.96415
12351,2019,IN,IN,VEGE1,HOTEL,1124.88,145574.386,253.0,253.0,5973.25,6309.128,76599.903,2178.732,54513.373,33437.661,21075.712,6309.128,1456.291,16415.899,646.969,64734.829,129.413258
5521,2019,IN,IN,GASDI,WHEAT,891.27,144991.68,253.0,253.0,2696.742,4272.497,91167.709,1401.39,45453.342,27679.404,17773.938,4272.497,926.846,10590.3,419.386,72116.153,162.679861
2770,2019,IN,IN,CROPS,HOTEL,934.71,144944.716,253.0,253.0,2161.939,3122.936,91911.852,1719.359,46028.63,26538.533,19490.097,3122.936,1169.946,20661.409,465.255,67139.581,155.069183
1427,2019,IN,IN,BUSIN,HEALT,908.28,144646.407,253.0,253.0,3380.016,4272.937,92147.53,1299.68,43546.243,26943.367,16602.876,4272.937,786.35,19509.905,434.831,71068.69,159.253101
4564,2019,IN,IN,FINAN,HOTEL,1091.65,144353.083,253.0,253.0,3614.833,4208.752,82077.823,1739.746,52711.929,32094.03,20617.9,4208.752,1099.418,7419.349,625.274,65306.556,132.233851
6342,2019,IN,IN,LANDT,OFFIC,1008.66,143801.592,253.0,253.0,3801.772,5512.785,81975.83,1523.723,50987.482,29805.114,21182.369,5512.785,986.938,12211.617,534.34,66312.092,142.566962
2367,2019,IN,IN,COLLE,PUBLI,827.94,143252.335,253.0,253.0,2810.27,3249.819,91496.964,1219.612,44475.668,25821.715,18653.953,3249.819,891.317,18540.685,283.861,67669.042,173.022604
7692,2019,IN,IN,MOTOR,TRAN1,844.61,143123.089,253.0,253.0,1733.692,2557.247,94482.83,1440.407,42908.914,25778.91,17130.004,2557.247,890.628,15476.118,496.075,72526.586,169.454647
2497,2019,IN,IN,CONST,BUSIN,940.46,142914.839,253.0,253.0,2022.251,3994.772,94670.174,1337.634,40890.007,24349.145,16540.861,3994.772,785.856,13722.146,491.735,76868.622,151.962698
10497,2019,IN,IN,RENTI,AIRTR,969.46,142793.2,253.0,253.0,2861.537,5313.713,85472.265,1516.301,47629.384,29576.402,18052.982,5313.713,917.954,17988.322,595.757,66203.049,147.291482
13058,2019,IN,IN,WOODW,PAPER,891.84,142634.822,253.0,253.0,3404.868,2939.796,90794.033,1905.629,43590.497,27119.241,16471.256,2939.796,1282.234,15753.622,534.479,68576.029,159.933197
9295,2019,IN,IN,PREC1,MOTO1,791.21,142164.733,253.0,253.0,2410.491,2662.837,96876.493,1307.411,38907.5,23941.956,14965.544,2662.837,813.827,9853.021,421.082,78768.667,179.680152
4597,2019,IN,IN,FINAN,PADDY,909.33,141245.878,253.0,253.0,3461.182,3025.425,83135.916,1326.765,50296.591,30277.635,20018.956,3025.425,809.48,8209.094,485.966,72342.792,155.329614
12972,2019,IN,IN,WHOLE,SUPPO,1041.95,141115.02,253.0,253.0,2644.34,2668.283,85213.189,1731.265,48857.942,30333.273,18524.669,2668.283,1106.115,11644.493,541.423,68387.345,135.433581
11184,2019,IN,IN,SALEM,WHOLE,953.06,140894.966,253.0,253.0,2413.997,3448.56,87123.266,1881.842,46027.301,27248.956,18778.345,3448.56,1255.359,18841.922,619.899,62043.869,147.834308
6268,2019,IN,IN,LANDT,CERAM,960.58,140664.749,253.0,253.0,3287.607,3827.576,85878.656,1500.648,46170.263,26526.645,19643.617,3827.576,901.273,10985.497,504.81,63871.161,146.437308
11885,2019,IN,IN,TEXTI,WHOLE,847.83,140459.393,253.0,253.0,3741.698,4126.688,88977.548,1342.754,42270.705,25579.735,16690.97,4126.688,906.349,16734.729,395.081,70004.389,165.669289
6354,2019,IN,IN,LANDT,PREC1,887.03,140445.986,253.0,253.0,2273.76,3187.962,90770.934,1573.627,42639.704,25816.851,16822.853,3187.962,1045.677,13419.058,446.283,71799.643,158.332848
10982,2019,IN,IN,RUBBE,MACHI,934.83,140229.644,253.0,253.0,3948.59,4709.208,82611.594,1294.163,47666.089,28665.325,19000.764,4709.208,873.745,14020.589,400.098,68799.442,150.005503
11042,2019,IN,IN,RUBBE,WHOLE,755.13,140050.171,253.0,253.0,2707.387,2409.724,95521.819,1379.566,38031.676,23166.115,14865.56,2409.724,947.962,14784.334,404.91,75294.596,185.464981
5180,2019,IN,IN,FOUND,COPP1,872.72,139003.515,253.0,253.0,4300.576,2131.01,87452.207,1483.306,43636.417,26038.086,17598.331,2131.01,957.842,21080.491,445.501,58917.697,159.276188
766,2019,IN,IN,BASIC,RUBBE,417.1,138558.208,253.0,253.0,2053.692,3258.845,112841.653,643.754,19760.264,11733.159,8027.105,3258.845,427.451,5441.074,187.675,80937.907,332.194217
9975,2019,IN,IN,RAILW,COPP1,821.02,138540.056,253.0,253.0,1779.957,2995.355,90045.738,1219.803,42499.204,25729.207,16769.997,2995.355,767.211,16266.56,371.911,69130.154,168.74139
1460,2019,IN,IN,BUSIN,OFFIC,861.17,137898.03,253.0,253.0,1917.727,2576.599,89692.338,1499.912,42211.454,25180.211,17031.243,2576.599,1078.872,16701.41,418.538,63579.638,160.128697
1449,2019,IN,IN,BUSIN,MEMBE,931.21,137882.004,253.0,253.0,3429.353,3890.753,80390.55,1469.478,48701.869,28554.599,20147.271,3890.753,884.613,21112.902,581.564,58625.455,148.067572
5507,2019,IN,IN,GASDI,SEACO,968.08,136683.021,253.0,253.0,2724.072,4185.803,81756.07,1497.508,46519.568,25814.56,20705.008,4185.803,978.487,17166.187,436.425,58979.362,141.189799
10536,2019,IN,IN,RENTI,FURNI,769.7,136444.766,253.0,253.0,3349.879,2483.666,90945.539,1191.845,38473.836,22706.944,15766.892,2483.666,836.089,13056.628,335.27,76129.727,177.270061
4422,2019,IN,IN,FABRI,ELECT,937.79,136384.953,253.0,253.0,4675.606,3466.766,80408.268,1761.949,46072.364,28092.751,17979.613,3466.766,1145.946,11262.011,606.663,67269.78,145.432296
4601,2019,IN,IN,FINAN,PFERT,746.51,135598.946,253.0,253.0,3252.383,3629.873,89372.53,1257.827,38086.334,21994.288,16092.046,3629.873,841.381,8692.19,407.795,70718.531,181.643844
4577,2019,IN,IN,FINAN,MACHI,915.86,134874.059,253.0,253.0,1155.379,4360.273,86059.446,1374.133,41924.829,24971.019,16953.81,4360.273,963.402,7700.283,408.298,70981.839,147.26493
6352,2019,IN,IN,LANDT,POSTT,732.28,134620.867,253.0,253.0,3809.304,1834.03,92076.957,1111.095,35789.48,21287.315,14502.166,1834.03,847.125,17828.537,224.68,69142.316,183.837968
10589,2019,IN,IN,RENTI,RETA1,854.42,134492.989,253.0,253.0,2492.643,5034.703,84561.245,1398.373,41006.026,24698.728,16307.299,5034.703,853.958,13239.13,517.676,66991.333,157.408522
1859,2019,IN,IN,CHEM1,ALUM1,924.75,134388.596,253.0,253.0,3310.749,5307.111,78912.324,1524.529,45333.883,27339.517,17994.366,5307.111,982.645,18063.264,451.33,64273.133,145.324245
10045,2019,IN,IN,RAILW,PREC1,798.31,134274.157,253.0,253.0,2670.876,1745.134,87880.388,1160.492,40817.266,24014.836,16802.43,1745.134,834.198,13394.842,279.257,74418.412,168.198015
1479,2019,IN,IN,BUSIN,RECRE,994.74,134272.553,253.0,253.0,3423.395,4381.289,75020.931,1935.297,49511.641,31304.549,18207.092,4381.289,1306.848,13057.18,567.19,50257.849,134.982561
4617,2019,IN,IN,FINAN,RECRE,746.11,133894.168,253.0,253.0,2913.714,2562.181,91897.237,1251.99,35269.046,21396.988,13872.058,2562.181,653.904,19951.567,525.718,70043.997,179.456338
12382,2019,IN,IN,VEGE1,PROCE,839.01,133705.454,253.0,253.0,2461.79,3812.143,86847.176,1210.47,39373.875,23373.788,16000.087,3812.143,814.023,15217.738,353.0,64819.626,159.360978
9476,2019,IN,IN,PRINT,WHOLE,865.74,133381.551,253.0,253.0,3438.396,3755.179,80304.88,1414.354,44468.742,25997.676,18471.066,3755.179,971.868,16672.509,356.468,62484.697,154.066522
29,2019,IN,IN,93197,COMPU,953.18,132400.914,253.0,253.0,3127.788,4416.829,76185.595,1830.2,46840.502,27202.243,19638.259,4416.829,1261.855,10252.727,493.185,61719.469,138.904419
5903,2019,IN,IN,HOTEL,HOTEL,892.16,132382.502,253.0,253.0,3177.624,3703.305,80102.884,1248.295,44150.395,26310.893,17839.502,3703.305,826.755,13252.487,409.371,61852.822,148.384261
8618,2019,IN,IN,PAPER,WHOLE,748.43,132122.178,253.0,253.0,3664.183,2278.911,86833.987,1300.134,38044.963,22294.147,15750.816,2278.911,886.346,8543.126,407.015,73396.636,176.532445
6252,2019,IN,IN,LANDT,ANIMA,880.89,131787.03,253.0,253.0,2935.082,3181.935,79405.784,1332.309,44931.918,26989.986,17941.932,3181.935,810.125,8949.706,519.619,61979.021,149.606682
7681,2019,IN,IN,MOTOR,RENTI,986.41,131746.904,253.0,253.0,3925.679,3165.064,74137.224,1303.016,49215.922,28768.298,20447.624,3165.064,825.242,16787.873,468.535,62690.195,133.562012
12386,2019,IN,IN,VEGE1,RAWMI,1000.01,131548.477,253.0,253.0,3509.638,4473.386,74316.156,1613.63,47635.667,30210.641,17425.026,4473.386,1087.731,15502.941,455.277,59539.608,131.547162
5479,2019,IN,IN,GASDI,OILSE,918.5,130539.665,253.0,253.0,3504.64,2954.482,76881.051,1666.083,45533.409,26977.784,18555.625,2954.482,1069.655,10897.095,543.204,60558.41,142.122662
1857,2019,IN,IN,CHEM1,93197,979.13,130532.229,253.0,253.0,1892.873,5162.266,74934.324,1632.914,46909.852,29156.015,17753.837,5162.266,1115.287,10510.045,437.666,62859.656,133.314503
2898,2019,IN,IN,DAIRY,HOTEL,936.56,130311.762,253.0,253.0,3912.023,5012.532,75139.795,1688.06,44559.353,28255.972,16303.381,5012.532,1028.629,11305.381,599.219,65244.728,139.138723
10447,2019,IN,IN,REFI1,MOTOR,810.39,129870.249,253.0,253.0,3425.829,1370.471,84862.988,1171.377,39039.583,22517.486,16522.098,1370.471,777.494,7694.7,364.601,81386.921,160.25648
10748,2019,IN,IN,RETA1,PUBLI,808.34,129693.573,253.0,253.0,2970.208,3866.168,84103.657,1384.665,37368.876,21840.937,15527.94,3866.168,907.736,9155.228,421.925,75686.663,160.444334
12872,2019,IN,IN,WHOLE,COPP1,880.96,128052.789,253.0,253.0,2487.207,2361.985,78739.82,1481.221,42982.556,26112.035,16870.521,2361.985,1010.868,14025.174,387.347,65910.784,145.355963
1466,2019,IN,IN,BUSIN,PFERT,776.4,127418.546,253.0,253.0,3174.834,3912.012,81981.738,1074.561,37275.401,23283.116,13992.285,3912.012,699.86,15127.835,352.156,65191.54,164.114562
4430,2019,IN,IN,FABRI,FURNI,831.87,126910.289,253.0,253.0,2574.499,4028.052,78859.714,1460.334,39987.69,23791.945,16195.745,4028.052,983.131,12394.219,423.47,57025.521,152.560243
8229,2019,IN,IN,NONSP,MOTOR,914.05,126756.937,253.0,253.0,1939.329,3786.322,75963.774,1572.129,43495.383,24784.431,18710.952,3786.322,940.171,8341.607,547.035,64817.475,138.676152
12888,2019,IN,IN,WHOLE,ELECT,841.91,126514.046,253.0,253.0,1964.368,3498.786,77869.835,1348.762,41832.296,25494.311,16337.985,3498.786,975.08,12816.249,298.329,59613.255,150.270274
3399,2019,IN,IN,ELEC1,TRAN1,772.25,126035.849,253.0,253.0,1877.881,1872.005,82323.177,1324.085,38638.701,21593.822,17044.879,1872.005,915.396,11614.187,389.285,58120.681,163.20602
3109,2019,IN,IN,DISTR,HOTEL,869.19,124844.289,253.0,253.0,1518.589,3664.295,76740.818,1478.107,41442.479,25141.734,16300.745,3664.295,998.498,8643.157,450.18,63000.018,143.63291
1795,2019,IN,IN,CEREA,RAWMI,787.74,124671.787,253.0,253.0,2298.613,3321.021,81584.304,1462.381,36005.468,21131.933,14873.535,3321.021,1016.409,11079.028,408.761,68926.941,158.265147
5412,2019,IN,IN,GASDI,CERAM,777.86,124031.718,253.0,253.0,2096.283,3844.397,76707.898,1303.577,40079.563,24161.031,15918.532,3844.397,826.766,6665.397,462.629,56682.578,159.452495
534,2019,IN,IN,AUXIL,CONST,745.36,123846.205,253.0,253.0,2279.909,4979.366,79432.379,1299.147,35855.405,21319.184,14536.221,4979.366,836.556,16153.263,399.405,65114.18,166.156227
56,2019,IN,IN,93197,HEALT,746.14,123346.611,253.0,253.0,1460.14,3934.957,79825.55,1098.136,37027.828,22245.747,14782.081,3934.957,785.656,8087.434,302.484,63065.909,165.312959
5787,2019,IN,IN,HEALT,MEMBE,815.6,123137.795,253.0,253.0,3561.793,5096.61,70377.016,1372.09,42730.285,24820.543,17909.742,5096.61,992.199,8778.46,320.9,59259.48,150.978169
8589,2019,IN,IN,PAPER,PUBLI,808.61,123130.451,253.0,253.0,2271.486,2733.883,75855.528,1336.19,40933.364,23858.406,17074.958,2733.883,936.481,3467.081,368.321,64665.906,152.274213
9095,2019,IN,IN,POSTT,EDUCA,741.08,122841.944,253.0,253.0,2527.902,3974.245,81074.474,1155.228,34110.095,20748.471,13361.624,3974.245,708.56,10404.214,396.088,65176.024,165.760706
6256,2019,IN,IN,LANDT,BEVER,910.74,122779.744,253.0,253.0,2879.089,3602.956,73180.889,1745.788,41371.022,25952.182,15418.841,3602.956,1041.467,8380.989,675.591,65377.092,134.813167
11730,2019,IN,IN,SUPPO,PUBLI,694.5,122058.538,253.0,253.0,2282.594,3550.78,80756.421,1203.892,34264.85,21093.22,13171.63,3550.78,808.679,7233.584,354.737,71216.617,175.750235
6279,2019,IN,IN,LANDT,COPP1,842.22,121605.759,253.0,253.0,1423.34,4455.091,73620.123,1411.815,40695.39,24388.415,16306.975,4455.091,900.412,15615.987,453.913,54071.837,144.387166
11314,2019,IN,IN,SEACO,WOODW,818.25,121538.743,253.0,253.0,2817.556,4702.326,69340.641,1198.658,43479.561,26130.725,17348.836,4702.326,719.394,9455.028,410.194,60857.635,148.534975
1473,2019,IN,IN,BUSIN,PROCE,682.88,121149.473,253.0,253.0,1163.575,3203.554,81542.8,931.312,34308.233,20442.751,13865.481,3203.554,588.084,12097.187,333.914,62253.631,177.409608
101,2019,IN,IN,93197,PUBLI,713.16,120915.561,253.0,253.0,3732.479,2455.295,77918.708,1036.218,35772.861,20951.751,14821.11,2455.295,667.428,11118.484,352.095,58154.858,169.548995
10024,2019,IN,IN,RAILW,MOTOR,826.48,120743.121,253.0,253.0,2619.676,2992.905,72125.244,1496.74,41508.556,23985.656,17522.901,2992.905,881.729,16958.058,561.973,50802.596,146.093216
12854,2019,IN,IN,WHOLE,BITUM,732.41,120727.431,253.0,253.0,1813.698,3242.681,77184.035,1303.486,37183.531,22727.08,14456.451,3242.681,888.718,15046.108,370.858,55077.838,164.835858
5447,2019,IN,IN,GASDI,HOTEL,796.77,120505.583,253.0,253.0,2527.016,4088.746,76969.777,1546.539,35373.505,21960.651,13412.853,4088.746,1088.724,17251.187,432.825,62781.181,151.242621
8542,2019,IN,IN,PAPER,FURNI,771.08,119769.213,253.0,253.0,2218.478,2964.215,72068.68,1162.018,41355.822,24897.546,16458.276,2964.215,850.948,11502.979,299.42,57657.698,155.326572
5848,2019,IN,IN,HOTEL,AIRTR,686.82,119618.06,253.0,253.0,1614.806,2191.984,81289.551,1098.734,33422.984,21105.795,12317.19,2191.984,642.643,12096.822,387.838,63035.278,174.162168
6333,2019,IN,IN,LANDT,MOTOR,724.78,119493.072,253.0,253.0,2668.867,1801.45,79219.544,1062.501,34740.71,20176.871,14563.839,1801.45,729.798,10059.377,321.746,65688.91,164.868059
3115,2019,IN,IN,DISTR,LANDT,808.23,118728.426,253.0,253.0,2860.416,2286.732,72101.504,1141.268,40338.506,23251.545,17086.961,2286.732,771.047,9988.812,312.272,59456.439,146.899306
3219,2019,IN,IN,EDUCA,FINAN,749.63,117373.192,253.0,253.0,2337.777,3387.444,74811.751,1085.639,35750.582,21910.622,13839.96,3387.444,703.584,12688.632,337.033,56950.142,156.574833
7669,2019,IN,IN,MOTOR,POSTT,702.45,117034.199,253.0,253.0,2847.289,3037.925,78065.107,1117.159,31966.719,20095.032,11871.687,3037.925,782.332,8581.753,308.146,61821.193,166.608583
7758,2019,IN,IN,NAPHT,PLAST,752.03,116917.065,253.0,253.0,1775.204,4373.727,71753.523,1496.957,37517.655,21813.566,15704.088,4373.727,913.171,14573.556,516.036,51490.557,155.468618
5393,2019,IN,IN,FURNI,WHOLE,709.68,116868.663,253.0,253.0,1781.569,3918.64,77029.906,1118.545,33020.003,18165.24,14854.763,3918.64,712.217,12789.954,370.122,53098.704,164.677972
5401,2019,IN,IN,GASDI,BASIC,711.26,116792.833,253.0,253.0,1280.837,3053.585,74206.113,953.889,37298.408,23134.928,14163.48,3053.585,642.375,12164.451,275.117,56890.304,164.205541
9309,2019,IN,IN,PREC1,PREC1,825.65,116701.141,253.0,253.0,3433.222,4029.717,68352.52,1296.812,39588.87,23080.935,16507.935,4029.717,811.733,16242.406,409.815,52044.514,141.344566
11778,2019,IN,IN,TEXTI,BUSIN,675.94,116530.803,253.0,253.0,2156.614,2728.892,79140.257,1145.882,31359.158,19132.265,12226.893,2728.892,806.899,10043.834,287.804,66373.347,172.398146
11033,2019,IN,IN,RUBBE,TEXTI,836.13,116222.515,253.0,253.0,1566.405,4181.372,68862.709,1606.545,40005.484,23885.708,16119.776,4181.372,997.548,8307.036,543.026,56377.399,139.000532
2598,2019,IN,IN,CONST,RETA1,631.83,116012.7,253.0,253.0,3029.332,3170.781,79335.927,988.485,29488.174,16975.281,12512.893,3170.781,676.804,7638.612,290.176,66438.886,183.613789
5727,2019,IN,IN,HEALT,BUSIN,839.68,114751.726,253.0,253.0,3209.159,4944.093,64595.131,1314.672,40688.671,25255.301,15433.371,4944.093,792.444,12891.895,450.989,50501.742,136.661259
2672,2019,IN,IN,COPP1,MACHI,765.71,114108.899,253.0,253.0,2546.013,2001.902,70491.873,1296.276,37772.835,22999.73,14773.105,2001.902,884.256,17321.315,397.924,50098.211,149.02365
8891,2019,IN,IN,PLANT,CHEM1,735.81,113891.961,253.0,253.0,2236.826,2097.492,73197.277,918.592,35441.774,20637.06,14804.714,2097.492,557.261,14575.362,334.771,50507.732,154.78447
12974,2019,IN,IN,WHOLE,TOBAC,730.35,113547.535,253.0,253.0,3060.745,1588.814,73869.65,1234.338,33793.988,19860.183,13933.804,1588.814,808.675,10882.683,401.843,61649.09,155.470028
2062,2019,IN,IN,COKE1,BASIC,815.82,113347.398,253.0,253.0,2562.769,3243.418,67771.321,1181.39,38588.501,24316.353,14272.148,3243.418,753.91,13615.7,420.67,52824.492,138.936773
5026,2019,IN,IN,FOOD5,PUBLI,448.73,113027.124,253.0,253.0,1693.319,1723.664,46204.359,872.447,62533.336,34823.415,27709.921,1723.664,555.723,7721.01,285.094,38505.41,251.882254
12957,2019,IN,IN,WHOLE,RECRE,929.09,112842.746,253.0,253.0,2169.021,4296.37,61158.502,1925.278,43293.576,25871.673,17421.903,4296.37,1311.351,11662.943,593.628,48682.709,121.455129
4624,2019,IN,IN,FINAN,RUBBE,694.94,112639.212,253.0,253.0,2572.394,1323.792,73908.017,1024.842,33810.167,19509.2,14300.967,1323.792,608.281,9059.061,404.335,60669.44,162.084802
8525,2019,IN,IN,PAPER,EDUCA,718.52,112463.585,253.0,253.0,2422.336,3280.066,71057.385,991.482,34712.315,20975.196,13737.12,3280.066,694.201,9647.426,240.224,53960.825,156.521162
10738,2019,IN,IN,RETA1,PFERT,740.3,112061.484,253.0,253.0,2736.464,2481.595,72030.452,1178.664,33634.308,21073.527,12560.781,2481.595,852.087,11571.961,256.768,58357.313,151.37307
10646,2019,IN,IN,RETA1,BEVER,778.93,111935.947,253.0,253.0,3739.099,3158.106,69345.799,1149.847,34543.096,20553.911,13989.185,3158.106,722.225,8696.244,354.728,58678.144,143.704758
462,2019,IN,IN,ANIMA,LEATH,728.78,111907.803,253.0,253.0,2760.385,3263.056,68788.044,1052.732,36043.586,20956.169,15087.417,3263.056,650.974,12089.503,361.404,58294.075,153.554986
5496,2019,IN,IN,GASDI,REALE,783.05,110662.723,253.0,253.0,2719.719,3110.057,64944.166,1170.509,38718.273,24152.925,14565.347,3110.057,733.867,9629.096,397.772,49829.994,141.322678
1597,2019,IN,IN,CEMEN,CERAM,661.04,110550.819,253.0,253.0,1524.68,3231.95,72026.68,1051.474,32716.035,19349.303,13366.732,3231.95,755.254,10575.699,280.719,55443.093,167.237715
10215,2019,IN,IN,REALE,FINAN,797.78,110513.858,253.0,253.0,2264.455,3112.818,65937.253,1136.015,38063.318,22639.373,15423.945,3112.818,760.697,11928.464,318.611,48003.306,138.526734
5740,2019,IN,IN,HEALT,CONST,685.61,110500.303,253.0,253.0,2411.829,2554.846,70017.37,974.088,34542.17,20636.938,13905.232,2554.846,696.771,16102.818,265.704,54204.738,161.170787
9444,2019,IN,IN,PRINT,POSTT,729.13,109528.277,253.0,253.0,2598.99,3290.658,67097.499,1273.389,35267.741,20615.444,14652.297,3290.658,739.482,15079.543,527.521,51174.53,150.217762
2749,2019,IN,IN,CROPS,CONST,856.91,109224.732,253.0,253.0,2844.677,4346.002,59211.064,1514.642,41308.346,22636.178,18672.169,4346.002,1005.227,8962.72,436.612,46794.858,127.463482
8517,2019,IN,IN,PAPER,COMPU,642.29,109032.925,253.0,253.0,2959.61,3511.627,70261.664,836.065,31463.959,19309.226,12154.733,3511.627,553.804,14342.249,271.751,54753.141,169.756535
2657,2019,IN,IN,COPP1,FOUND,646.66,108108.312,253.0,253.0,1545.867,1865.278,72241.855,1111.551,31343.761,19286.508,12057.254,1865.278,677.426,12396.467,420.121,55363.15,167.179526
4558,2019,IN,IN,FINAN,FURNI,709.53,107926.37,253.0,253.0,3057.025,3395.362,65834.448,1178.626,34460.908,21848.737,12612.171,3395.362,810.58,11211.549,302.362,50431.729,152.109664
6039,2019,IN,IN,INSUR,CONST,665.42,107773.824,253.0,253.0,2051.199,3151.326,69093.678,1027.018,32450.604,19492.54,12958.063,3151.326,729.539,15577.313,241.223,49227.057,161.963608
1405,2019,IN,IN,BUSIN,DISTR,704.45,107770.362,253.0,253.0,1693.311,3492.219,69187.501,1101.843,32295.488,18923.245,13372.243,3492.219,721.622,13293.54,368.619,48184.422,152.985112
58,2019,IN,IN,93197,HOTEL,725.51,107679.324,253.0,253.0,2005.469,2239.707,65267.331,1190.848,36975.969,21987.591,14988.378,2239.707,759.727,16169.422,367.78,49700.05,148.418801
1187,2019,IN,IN,BITUM,LEAD1,684.68,107668.595,253.0,253.0,2686.648,2797.727,68269.208,1099.428,32815.584,19504.85,13310.734,2797.727,678.872,1349.924,392.115,61177.354,157.253892
5817,2019,IN,IN,HEALT,RAILW,761.38,107639.584,253.0,253.0,3179.083,3535.714,62689.505,1153.839,37081.443,21073.205,16008.237,3535.714,676.742,15783.403,428.359,41839.545,141.374326
1917,2019,IN,IN,CHEM1,MACHI,669.55,107634.087,253.0,253.0,3186.441,3007.513,67642.459,1092.636,32705.037,19906.776,12798.262,3007.513,762.323,9844.074,301.706,55926.976,160.755861
9167,2019,IN,IN,POSTT,RECRE,665.75,107159.916,253.0,253.0,2123.103,3508.276,66760.678,1158.279,33609.58,20813.703,12795.877,3508.276,751.767,13580.989,390.577,44340.88,160.961196
