flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
1200,2019,DE,US,MACHI,Final consumption expenditure by households,353.79,final_demand
1201,2019,DE,US,MACHI,Gross fixed capital formation,23081.57,final_demand
1202,2019,DE,US,MEAT1,Final consumption expenditure by households,0.06,final_demand
1203,2019,DE,US,MEAT4,Final consumption expenditure by households,3.40,final_demand
1204,2019,DE,US,MEATA,Changes in inventories,145.25,final_demand
1205,2019,DE,US,MEATC,Final consumption expenditure by households,0.70,final_demand
1206,2019,DE,US,MEATP,Final consumption expenditure by households,0.08,final_demand
1207,2019,DE,US,MEMBE,Final consumption expenditure by non-profit organisations serving households (NPISH),3.63,final_demand
1208,2019,DE,US,MOTO1,Final consumption expenditure by households,404.42,final_demand
1209,2019,DE,US,MOTO1,Gross fixed capital formation,41304.18,final_demand
1210,2019,DE,US,MOTOR,Changes in inventories,0.35,final_demand
1211,2019,DE,US,MOTOR,Final consumption expenditure by households,47.72,final_demand
1212,2019,DE,US,NONF1,Final consumption expenditure by households,0.45,final_demand
1213,2019,DE,US,NONF1,Gross fixed capital formation,0.25,final_demand
1214,2019,DE,US,NONME,Final consumption expenditure by households,9.39,final_demand
1215,2019,DE,US,NONSP,Changes in inventories,0.22,final_demand
1216,2019,DE,US,OFFIC,Final consumption expenditure by households,21.13,final_demand
1217,2019,DE,US,OFFIC,Gross fixed capital formation,1010.75,final_demand
1218,2019,DE,US,OILSE,Changes in inventories,2.73,final_demand
1219,2019,DE,US,PAPER,Final consumption expenditure by households,1017.57,final_demand
1220,2019,DE,US,PARAF,Changes in inventories,0.97,final_demand
1221,2019,DE,US,PETRO,Changes in inventories,0.81,final_demand
1222,2019,DE,US,PFERT,Final consumption expenditure by households,0.03,final_demand
1223,2019,DE,US,PLAST,Changes in inventories,3.03,final_demand
1224,2019,DE,US,POSTT,Changes in inventories,0.06,final_demand
1225,2019,DE,US,POSTT,Final consumption expenditure by households,727.62,final_demand
1226,2019,DE,US,POSTT,Gross fixed capital formation,0.73,final_demand
1227,2019,DE,US,PREC1,Final consumption expenditure by households,0.08,final_demand
1228,2019,DE,US,PREC1,Gross fixed capital formation,0.08,final_demand
1229,2019,DE,US,PRINT,Final consumption expenditure by households,38.57,final_demand
1230,2019,DE,US,PRINT,Gross fixed capital formation,142.97,final_demand
1231,2019,DE,US,PRIVA,Final consumption expenditure by households,146.02,final_demand
1232,2019,DE,US,PUBLI,Final consumption expenditure by households,478.42,final_demand
1233,2019,DE,US,PUBLI,Gross fixed capital formation,6597.77,final_demand
1234,2019,DE,US,RAILW,Final consumption expenditure by households,5.11,final_demand
1235,2019,DE,US,RAILW,Gross fixed capital formation,52.53,final_demand
1236,2019,DE,US,REALE,Final consumption expenditure by households,18.51,final_demand
1237,2019,DE,US,REALE,Gross fixed capital formation,380.68,final_demand
1238,2019,DE,US,RECRE,Final consumption expenditure by households,44.76,final_demand
1239,2019,DE,US,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),131.06,final_demand
1240,2019,DE,US,RECRE,Gross fixed capital formation,0.35,final_demand
1241,2019,DE,US,RESEA,Final consumption expenditure by non-profit organisations serving households (NPISH),4194.09,final_demand
1242,2019,DE,US,RESEA,Gross fixed capital formation,0.21,final_demand
1243,2019,DE,US,RETA1,Changes in inventories,10.42,final_demand
1244,2019,DE,US,RETA1,Changes in valuables,0.11,final_demand
1245,2019,DE,US,RETAI,Changes in inventories,3.83,final_demand
1246,2019,DE,US,RETAI,Changes in valuables,0.19,final_demand
1247,2019,DE,US,RETAI,Gross fixed capital formation,6.17,final_demand
1248,2019,DE,US,RUBBE,Final consumption expenditure by households,1598.02,final_demand
1249,2019,DE,US,SALEM,Changes in inventories,14.34,final_demand
1250,2019,DE,US,SALEM,Changes in valuables,0.34,final_demand
1251,2019,DE,US,SALEM,Final consumption expenditure by households,63.83,final_demand
1252,2019,DE,US,SALEM,Gross fixed capital formation,16.88,final_demand
1253,2019,DE,US,SEACO,Final consumption expenditure by households,214.58,final_demand
1254,2019,DE,US,SEACO,Gross fixed capital formation,1804.80,final_demand
1255,2019,DE,US,SUGA1,Final consumption expenditure by households,0.18,final_demand
1256,2019,DE,US,SUPPO,Changes in inventories,0.41,final_demand
1257,2019,DE,US,SUPPO,Final consumption expenditure by households,32.37,final_demand
1258,2019,DE,US,SUPPO,Gross fixed capital formation,63.88,final_demand
1259,2019,DE,US,TEXTI,Final consumption expenditure by households,514.89,final_demand
1260,2019,DE,US,TEXTI,Gross fixed capital formation,237.12,final_demand
1261,2019,DE,US,TOBAC,Final consumption expenditure by households,16.22,final_demand
1262,2019,DE,US,TRAN2,Final consumption expenditure by households,1.55,final_demand
1263,2019,DE,US,TRAN2,Gross fixed capital formation,0.77,final_demand
1264,2019,DE,US,TRANS,Final consumption expenditure by households,188.33,final_demand
1265,2019,DE,US,TRANS,Gross fixed capital formation,8737.58,final_demand
1266,2019,DE,US,VEGE1,Final consumption expenditure by households,0.29,final_demand
1267,2019,DE,US,VEGET,Final consumption expenditure by households,10.15,final_demand
1268,2019,DE,US,WEARI,Final consumption expenditure by households,186.23,final_demand
1269,2019,DE,US,WHOLE,Final consumption expenditure by households,57.01,final_demand
1270,2019,DE,US,WOODW,Final consumption expenditure by households,20.96,final_demand
1271,2019,DE,US,WOODW,Gross fixed capital formation,133.16,final_demand
1272,2019,DE,US,WOOLS,Changes in inventories,0.03,final_demand
1273,2019,DK,US,93197,Final consumption expenditure by households,0.22,final_demand
1274,2019,DK,US,AIRTR,Final consumption expenditure by households,84.36,final_demand
1275,2019,DK,US,AIRTR,Gross fixed capital formation,125.40,final_demand
1276,2019,DK,US,ALUM1,Gross fixed capital formation,0.08,final_demand
1277,2019,DK,US,AUXIL,Final consumption expenditure by households,0.43,final_demand
1278,2019,DK,US,AUXIL,Gross fixed capital formation,0.34,final_demand
1279,2019,DK,US,BASIC,Final consumption expenditure by households,0.03,final_demand
1280,2019,DK,US,BASIC,Gross fixed capital formation,5.58,final_demand
1281,2019,DK,US,BEVER,Final consumption expenditure by households,13.11,final_demand
1282,2019,DK,US,BUSIN,Changes in inventories,0.03,final_demand
1283,2019,DK,US,BUSIN,Final consumption expenditure by households,26.99,final_demand
1284,2019,DK,US,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),255.00,final_demand
1285,2019,DK,US,BUSIN,Gross fixed capital formation,392.57,final_demand
1286,2019,DK,US,CEMEN,Final consumption expenditure by households,0.02,final_demand
1287,2019,DK,US,CERAM,Final consumption expenditure by households,1.91,final_demand
1288,2019,DK,US,CEREA,Changes in inventories,0.35,final_demand
1289,2019,DK,US,CEREA,Final consumption expenditure by households,0.03,final_demand
1290,2019,DK,US,CHEM1,Changes in inventories,0.22,final_demand
1291,2019,DK,US,CHEM1,Final consumption expenditure by households,1881.70,final_demand
1292,2019,DK,US,CHEM1,Gross fixed capital formation,683.67,final_demand
1293,2019,DK,US,COMPU,Final consumption expenditure by households,2.61,final_demand
1294,2019,DK,US,COMPU,Gross fixed capital formation,224.12,final_demand
1295,2019,DK,US,CONST,Gross fixed capital formation,1.95,final_demand
1296,2019,DK,US,DAIRY,Final consumption expenditure by households,10.49,final_demand
1297,2019,DK,US,EDUCA,Final consumption expenditure by households,0.22,final_demand
1298,2019,DK,US,EDUCA,Final consumption expenditure by non-profit organisations serving households (NPISH),2.29,final_demand
1299,2019,DK,US,FABRI,Gross fixed capital formation,144.88,final_demand
1300,2019,DK,US,FINAN,Changes in inventories,0.01,final_demand
1301,2019,DK,US,FINAN,Final consumption expenditure by households,21.98,final_demand
1302,2019,DK,US,FINAN,Final consumption expenditure by non-profit organisations serving households (NPISH),56.00,final_demand
1303,2019,DK,US,FISH5,Final consumption expenditure by households,155.35,final_demand
1304,2019,DK,US,FISHF,Final consumption expenditure by households,163.52,final_demand
1305,2019,DK,US,FISHF,Gross fixed capital formation,6.01,final_demand
1306,2019,DK,US,FOOD5,Final consumption expenditure by households,316.97,final_demand
1307,2019,DK,US,FOOD5,Gross fixed capital formation,0.07,final_demand
1308,2019,DK,US,FORES,Final consumption expenditure by households,0.01,final_demand
1309,2019,DK,US,FURNI,Final consumption expenditure by households,72.62,final_demand
1310,2019,DK,US,GASDI,Final consumption expenditure by households,0.04,final_demand
1311,2019,DK,US,GLASS,Final consumption expenditure by households,1.16,final_demand
1312,2019,DK,US,HEALT,Final consumption expenditure by non-profit organisations serving households (NPISH),5.62,final_demand
1313,2019,DK,US,HEAVY,Changes in inventories,2.96,final_demand
1314,2019,DK,US,HOTEL,Changes in inventories,2.00,final_demand
1315,2019,DK,US,HOTEL,Changes in valuables,0.10,final_demand
1316,2019,DK,US,HOTEL,Final consumption expenditure by non-profit organisations serving households (NPISH),469.70,final_demand
1317,2019,DK,US,INLAN,Final consumption expenditure by households,1.88,final_demand
1318,2019,DK,US,INLAN,Gross fixed capital formation,0.04,final_demand
1319,2019,DK,US,INSUR,Final consumption expenditure by households,1.21,final_demand
1320,2019,DK,US,INSUR,Gross fixed capital formation,1.87,final_demand
1321,2019,DK,US,LANDT,Final consumption expenditure by households,8.92,final_demand
1322,2019,DK,US,LANDT,Gross fixed capital formation,50.51,final_demand
1323,2019,DK,US,LEATH,Final consumption expenditure by households,4.53,final_demand
1324,2019,DK,US,MACHI,Final consumption expenditure by households,21.06,final_demand
1325,2019,DK,US,MACHI,Gross fixed capital formation,1374.16,final_demand
1326,2019,DK,US,MEATA,Changes in inventories,0.74,final_demand
1327,2019,DK,US,MEATP,Final consumption expenditure by households,64.77,final_demand
1328,2019,DK,US,MOTO1,Final consumption expenditure by households,1.12,final_demand
1329,2019,DK,US,MOTO1,Gross fixed capital formation,114.29,final_demand
1330,2019,DK,US,MOTOR,Final consumption expenditure by households,0.02,final_demand
1331,2019,DK,US,NONME,Final consumption expenditure by households,0.24,final_demand
1332,2019,DK,US,OFFIC,Final consumption expenditure by households,2.16,final_demand
1333,2019,DK,US,OFFIC,Gross fixed capital formation,103.35,final_demand
1334,2019,DK,US,OILSE,Changes in inventories,0.10,final_demand
1335,2019,DK,US,PAPER,Final consumption expenditure by households,20.26,final_demand
1336,2019,DK,US,POSTT,Final consumption expenditure by households,37.01,final_demand
1337,2019,DK,US,POSTT,Gross fixed capital formation,0.04,final_demand
1338,2019,DK,US,PRINT,Final consumption expenditure by households,1.15,final_demand
1339,2019,DK,US,PRINT,Gross fixed capital formation,4.25,final_demand
1340,2019,DK,US,PUBLI,Final consumption expenditure by households,1.24,final_demand
1341,2019,DK,US,PUBLI,Gross fixed capital formation,17.11,final_demand
1342,2019,DK,US,RAILW,Final consumption expenditure by households,0.28,final_demand
1343,2019,DK,US,RAILW,Gross fixed capital formation,2.93,final_demand
1344,2019,DK,US,REALE,Final consumption expenditure by households,8.21,final_demand
1345,2019,DK,US,REALE,Gross fixed capital formation,168.79,final_demand
1346,2019,DK,US,RECRE,Final consumption expenditure by households,1.33,final_demand
1347,2019,DK,US,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),3.91,final_demand
1348,2019,DK,US,RECRE,Gross fixed capital formation,0.01,final_demand
1349,2019,DK,US,RESEA,Final consumption expenditure by non-profit organisations serving households (NPISH),777.09,final_demand
1350,2019,DK,US,RESEA,Gross fixed capital formation,0.04,final_demand
1351,2019,DK,US,RETA1,Changes in inventories,2.73,final_demand
1352,2019,DK,US,RETA1,Changes in valuables,0.03,final_demand
1353,2019,DK,US,RETAI,Changes in inventories,0.12,final_demand
1354,2019,DK,US,RETAI,Gross fixed capital formation,0.19,final_demand
1355,2019,DK,US,RUBBE,Final consumption expenditure by households,82.04,final_demand
1356,2019,DK,US,SALEM,Changes in inventories,4.24,final_demand
1357,2019,DK,US,SALEM,Changes in valuables,0.10,final_demand
1358,2019,DK,US,SALEM,Final consumption expenditure by households,18.87,final_demand
1359,2019,DK,US,SALEM,Gross fixed capital formation,4.99,final_demand
1360,2019,DK,US,SEACO,Final consumption expenditure by households,369.94,final_demand
1361,2019,DK,US,SEACO,Gross fixed capital formation,3111.44,final_demand
1362,2019,DK,US,SUPPO,Changes in inventories,0.06,final_demand
1363,2019,DK,US,SUPPO,Final consumption expenditure by households,4.83,final_demand
1364,2019,DK,US,SUPPO,Gross fixed capital formation,9.53,final_demand
1365,2019,DK,US,TEXTI,Final consumption expenditure by households,63.86,final_demand
1366,2019,DK,US,TEXTI,Gross fixed capital formation,29.41,final_demand
1367,2019,DK,US,TOBAC,Final consumption expenditure by households,8.48,final_demand
1368,2019,DK,US,TRAN2,Final consumption expenditure by households,0.23,final_demand
1369,2019,DK,US,TRAN2,Gross fixed capital formation,0.11,final_demand
1370,2019,DK,US,TRANS,Final consumption expenditure by households,3.93,final_demand
1371,2019,DK,US,TRANS,Gross fixed capital formation,182.11,final_demand
1372,2019,DK,US,VEGE1,Final consumption expenditure by households,0.18,final_demand
1373,2019,DK,US,VEGET,Final consumption expenditure by households,0.38,final_demand
1374,2019,DK,US,WEARI,Final consumption expenditure by households,18.93,final_demand
1375,2019,DK,US,WHOLE,Final consumption expenditure by households,20.57,final_demand
1376,2019,DK,US,WOODW,Final consumption expenditure by households,0.45,final_demand
1377,2019,DK,US,WOODW,Gross fixed capital formation,2.84,final_demand
1378,2019,EE,US,93197,Final consumption expenditure by households,0.02,final_demand
1379,2019,EE,US,AIRTR,Final consumption expenditure by households,8.38,final_demand
1380,2019,EE,US,AIRTR,Gross fixed capital formation,12.46,final_demand
1381,2019,EE,US,AUXIL,Final consumption expenditure by households,0.05,final_demand
1382,2019,EE,US,AUXIL,Gross fixed capital formation,0.04,final_demand
1383,2019,EE,US,BASIC,Gross fixed capital formation,0.13,final_demand
1384,2019,EE,US,BEVER,Final consumption expenditure by households,0.95,final_demand
1385,2019,EE,US,BUSIN,Final consumption expenditure by households,0.61,final_demand
1386,2019,EE,US,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),5.78,final_demand
1387,2019,EE,US,BUSIN,Gross fixed capital formation,8.90,final_demand
1388,2019,EE,US,CERAM,Final consumption expenditure by households,0.05,final_demand
1389,2019,EE,US,COMPU,Final consumption expenditure by households,0.39,final_demand
1390,2019,EE,US,COMPU,Gross fixed capital formation,33.74,final_demand
1391,2019,EE,US,CONST,Gross fixed capital formation,2.63,final_demand
1392,2019,EE,US,CROPS,Changes in inventories,0.03,final_demand
1393,2019,EE,US,DAIRY,Final consumption expenditure by households,0.70,final_demand
1394,2019,EE,US,EDUCA,Final consumption expenditure by households,0.01,final_demand
1395,2019,EE,US,EDUCA,Final consumption expenditure by non-profit organisations serving households (NPISH),0.14,final_demand
1396,2019,EE,US,FABRI,Gross fixed capital formation,15.23,final_demand
1397,2019,EE,US,FINAN,Final consumption expenditure by households,0.40,final_demand
1398,2019,EE,US,FINAN,Final consumption expenditure by non-profit organisations serving households (NPISH),1.01,final_demand
1399,2019,EE,US,FISH5,Final consumption expenditure by households,1.11,final_demand
1400,2019,EE,US,FISHF,Final consumption expenditure by households,0.01,final_demand
1401,2019,EE,US,FOOD5,Final consumption expenditure by households,4.38,final_demand
1402,2019,EE,US,FORES,Changes in inventories,0.02,final_demand
1403,2019,EE,US,FORES,Final consumption expenditure by households,0.04,final_demand
1404,2019,EE,US,FURNI,Final consumption expenditure by households,3.12,final_demand
1405,2019,EE,US,HEALT,Final consumption expenditure by non-profit organisations serving households (NPISH),0.13,final_demand
1406,2019,EE,US,HEAVY,Changes in inventories,39.99,final_demand
1407,2019,EE,US,HOTEL,Changes in inventories,0.09,final_demand
1408,2019,EE,US,HOTEL,Final consumption expenditure by non-profit organisations serving households (NPISH),20.72,final_demand
1409,2019,EE,US,INLAN,Final consumption expenditure by households,0.02,final_demand
1410,2019,EE,US,LANDT,Final consumption expenditure by households,0.77,final_demand
1411,2019,EE,US,LANDT,Gross fixed capital formation,4.34,final_demand
1412,2019,EE,US,LEATH,Final consumption expenditure by households,0.46,final_demand
1413,2019,EE,US,MACHI,Final consumption expenditure by households,0.68,final_demand
1414,2019,EE,US,MACHI,Gross fixed capital formation,44.41,final_demand
1415,2019,EE,US,MEATA,Changes in inventories,0.23,final_demand
1416,2019,EE,US,MEMBE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.41,final_demand
1417,2019,EE,US,MOTO1,Final consumption expenditure by households,0.04,final_demand
1418,2019,EE,US,MOTO1,Gross fixed capital formation,3.71,final_demand
1419,2019,EE,US,OFFIC,Final consumption expenditure by households,0.05,final_demand
1420,2019,EE,US,OFFIC,Gross fixed capital formation,2.36,final_demand
1421,2019,EE,US,PAPER,Final consumption expenditure by households,0.13,final_demand
1422,2019,EE,US,POSTT,Final consumption expenditure by households,12.48,final_demand
1423,2019,EE,US,POSTT,Gross fixed capital formation,0.01,final_demand
1424,2019,EE,US,PRINT,Final consumption expenditure by households,0.23,final_demand
1425,2019,EE,US,PRINT,Gross fixed capital formation,0.87,final_demand
1426,2019,EE,US,PUBLI,Gross fixed capital formation,0.01,final_demand
1427,2019,EE,US,RAILW,Final consumption expenditure by households,1.09,final_demand
1428,2019,EE,US,RAILW,Gross fixed capital formation,11.19,final_demand
1429,2019,EE,US,REALE,Final consumption expenditure by households,0.66,final_demand
1430,2019,EE,US,REALE,Gross fixed capital formation,13.56,final_demand
1431,2019,EE,US,RECRE,Final consumption expenditure by households,0.02,final_demand
1432,2019,EE,US,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.06,final_demand
1433,2019,EE,US,RESEA,Final consumption expenditure by non-profit organisations serving households (NPISH),3.46,final_demand
1434,2019,EE,US,RETA1,Changes in inventories,0.03,final_demand
1435,2019,EE,US,RETAI,Changes in inventories,0.02,final_demand
1436,2019,EE,US,RETAI,Gross fixed capital formation,0.03,final_demand
1437,2019,EE,US,RUBBE,Final consumption expenditure by households,3.34,final_demand
1438,2019,EE,US,SALEM,Changes in inventories,0.03,final_demand
1439,2019,EE,US,SALEM,Final consumption expenditure by households,0.15,final_demand
1440,2019,EE,US,SALEM,Gross fixed capital formation,0.04,final_demand
1441,2019,EE,US,SEACO,Final consumption expenditure by households,0.89,final_demand
1442,2019,EE,US,SEACO,Gross fixed capital formation,7.47,final_demand
1443,2019,EE,US,SUPPO,Final consumption expenditure by households,0.59,final_demand
1444,2019,EE,US,SUPPO,Gross fixed capital formation,1.16,final_demand
1445,2019,EE,US,TEXTI,Final consumption expenditure by households,8.40,final_demand
1446,2019,EE,US,TEXTI,Gross fixed capital formation,3.87,final_demand
1447,2019,EE,US,TRANS,Final consumption expenditure by households,0.39,final_demand
1448,2019,EE,US,TRANS,Gross fixed capital formation,17.93,final_demand
1449,2019,EE,US,VEGET,Final consumption expenditure by households,0.01,final_demand
1450,2019,EE,US,WEARI,Final consumption expenditure by households,2.81,final_demand
1451,2019,EE,US,WHOLE,Final consumption expenditure by households,0.18,final_demand
1452,2019,EE,US,WOODW,Final consumption expenditure by households,2.01,final_demand
1453,2019,EE,US,WOODW,Gross fixed capital formation,12.77,final_demand
1454,2019,ES,US,93197,Final consumption expenditure by households,38.74,final_demand
1455,2019,ES,US,AIRTR,Final consumption expenditure by households,39.83,final_demand
1456,2019,ES,US,AIRTR,Gross fixed capital formation,59.21,final_demand
1457,2019,ES,US,ALUM1,Gross fixed capital formation,0.75,final_demand
1458,2019,ES,US,ANIMA,Changes in inventories,0.03,final_demand
1459,2019,ES,US,ANIMA,Final consumption expenditure by households,0.30,final_demand
1460,2019,ES,US,AUXIL,Final consumption expenditure by households,3.74,final_demand
1461,2019,ES,US,AUXIL,Gross fixed capital formation,2.93,final_demand
1462,2019,ES,US,BASIC,Final consumption expenditure by households,0.43,final_demand
1463,2019,ES,US,BASIC,Gross fixed capital formation,72.28,final_demand
1464,2019,ES,US,BEVER,Final consumption expenditure by households,440.12,final_demand
1465,2019,ES,US,BIODI,Final consumption expenditure by households,0.02,final_demand
1466,2019,ES,US,BIOGA,Final consumption expenditure by households,0.02,final_demand
1467,2019,ES,US,BUSIN,Changes in inventories,0.02,final_demand
1468,2019,ES,US,BUSIN,Final consumption expenditure by households,15.88,final_demand
1469,2019,ES,US,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),150.07,final_demand
1470,2019,ES,US,BUSIN,Gross fixed capital formation,231.03,final_demand
1471,2019,ES,US,CEMEN,Final consumption expenditure by households,0.28,final_demand
1472,2019,ES,US,CERAM,Final consumption expenditure by households,123.12,final_demand
1473,2019,ES,US,CEREA,Changes in inventories,0.38,final_demand
1474,2019,ES,US,CEREA,Final consumption expenditure by households,0.03,final_demand
1475,2019,ES,US,CHEM1,Changes in inventories,0.06,final_demand
1476,2019,ES,US,CHEM1,Final consumption expenditure by households,563.60,final_demand
1477,2019,ES,US,CHEM1,Gross fixed capital formation,204.77,final_demand
1478,2019,ES,US,CHEMI,Final consumption expenditure by households,2.44,final_demand
1479,2019,ES,US,COMPU,Final consumption expenditure by households,2.84,final_demand
1480,2019,ES,US,COMPU,Gross fixed capital formation,244.42,final_demand
1481,2019,ES,US,CONST,Final consumption expenditure by households,0.37,final_demand
1482,2019,ES,US,CONST,Gross fixed capital formation,984.77,final_demand
1483,2019,ES,US,DAIRY,Final consumption expenditure by households,21.67,final_demand
1484,2019,ES,US,DAIRY,Gross fixed capital formation,0.01,final_demand
1485,2019,ES,US,EDUCA,Final consumption expenditure by households,18.64,final_demand
1486,2019,ES,US,EDUCA,Final consumption expenditure by non-profit organisations serving households (NPISH),194.03,final_demand
1487,2019,ES,US,FABRI,Gross fixed capital formation,473.26,final_demand
1488,2019,ES,US,FINAN,Changes in inventories,0.05,final_demand
1489,2019,ES,US,FINAN,Final consumption expenditure by households,74.36,final_demand
1490,2019,ES,US,FINAN,Final consumption expenditure by non-profit organisations serving households (NPISH),189.41,final_demand
1491,2019,ES,US,FISH5,Final consumption expenditure by households,182.71,final_demand
1492,2019,ES,US,FISHF,Final consumption expenditure by households,41.55,final_demand
1493,2019,ES,US,FISHF,Gross fixed capital formation,1.53,final_demand
1494,2019,ES,US,FOOD5,Final consumption expenditure by households,1022.68,final_demand
1495,2019,ES,US,FOOD5,Gross fixed capital formation,0.21,final_demand
1496,2019,ES,US,FURNI,Final consumption expenditure by households,255.47,final_demand
1497,2019,ES,US,GASDI,Final consumption expenditure by households,45.46,final_demand
1498,2019,ES,US,GLASS,Final consumption expenditure by households,2.49,final_demand
1499,2019,ES,US,HEALT,Final consumption expenditure by non-profit organisations serving households (NPISH),350.04,final_demand
1500,2019,ES,US,HEAVY,Changes in inventories,197.75,final_demand
1501,2019,ES,US,HOTEL,Changes in inventories,7.53,final_demand
1502,2019,ES,US,HOTEL,Changes in valuables,0.38,final_demand
1503,2019,ES,US,HOTEL,Final consumption expenditure by non-profit organisations serving households (NPISH),1772.24,final_demand
1504,2019,ES,US,INLAN,Final consumption expenditure by households,0.52,final_demand
1505,2019,ES,US,INLAN,Gross fixed capital formation,0.01,final_demand
1506,2019,ES,US,INSUR,Changes in inventories,0.04,final_demand
1507,2019,ES,US,INSUR,Final consumption expenditure by households,31.23,final_demand
1508,2019,ES,US,INSUR,Gross fixed capital formation,48.26,final_demand
1509,2019,ES,US,LANDT,Final consumption expenditure by households,86.83,final_demand
1510,2019,ES,US,LANDT,Gross fixed capital formation,491.50,final_demand
1511,2019,ES,US,LEATH,Final consumption expenditure by households,359.70,final_demand
1512,2019,ES,US,LIQUE,Changes in inventories,0.02,final_demand
1513,2019,ES,US,MACHI,Final consumption expenditure by households,28.48,final_demand
1514,2019,ES,US,MACHI,Gross fixed capital formation,1857.89,final_demand
1515,2019,ES,US,MEAT1,Final consumption expenditure by households,0.95,final_demand
1516,2019,ES,US,MEAT4,Final consumption expenditure by households,10.44,final_demand
1517,2019,ES,US,MEATA,Changes in inventories,3.59,final_demand
1518,2019,ES,US,MEATP,Final consumption expenditure by households,29.51,final_demand
1519,2019,ES,US,MEMBE,Final consumption expenditure by non-profit organisations serving households (NPISH),14.56,final_demand
1520,2019,ES,US,MOTO1,Final consumption expenditure by households,18.06,final_demand
1521,2019,ES,US,MOTO1,Gross fixed capital formation,1844.02,final_demand
1522,2019,ES,US,NONFE,Gross fixed capital formation,0.02,final_demand
1523,2019,ES,US,NONME,Final consumption expenditure by households,4.41,final_demand
1524,2019,ES,US,NONSP,Changes in inventories,0.34,final_demand
1525,2019,ES,US,OFFIC,Final consumption expenditure by households,1.10,final_demand
1526,2019,ES,US,OFFIC,Gross fixed capital formation,52.71,final_demand
1527,2019,ES,US,OILSE,Changes in inventories,10.83,final_demand
1528,2019,ES,US,PAPER,Final consumption expenditure by households,172.05,final_demand
1529,2019,ES,US,PARAF,Changes in inventories,0.03,final_demand
1530,2019,ES,US,PETRO,Changes in inventories,0.18,final_demand
1531,2019,ES,US,PLAST,Changes in inventories,0.35,final_demand
1532,2019,ES,US,POSTT,Final consumption expenditure by households,106.36,final_demand
1533,2019,ES,US,POSTT,Gross fixed capital formation,0.11,final_demand
1534,2019,ES,US,PRINT,Final consumption expenditure by households,7.08,final_demand
1535,2019,ES,US,PRINT,Gross fixed capital formation,26.24,final_demand
1536,2019,ES,US,PRIVA,Final consumption expenditure by households,2129.91,final_demand
1537,2019,ES,US,PROCE,Final consumption expenditure by households,1.30,final_demand
1538,2019,ES,US,PUBLI,Final consumption expenditure by households,14.26,final_demand
1539,2019,ES,US,PUBLI,Gross fixed capital formation,196.65,final_demand
1540,2019,ES,US,RAILW,Final consumption expenditure by households,3.69,final_demand
1541,2019,ES,US,RAILW,Gross fixed capital formation,37.92,final_demand
1542,2019,ES,US,REALE,Final consumption expenditure by households,32.45,final_demand
1543,2019,ES,US,REALE,Gross fixed capital formation,667.28,final_demand
1544,2019,ES,US,RECRE,Final consumption expenditure by households,28.66,final_demand
1545,2019,ES,US,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),83.90,final_demand
1546,2019,ES,US,RECRE,Gross fixed capital formation,0.22,final_demand
1547,2019,ES,US,REFI1,Changes in inventories,18.55,final_demand
1548,2019,ES,US,RESEA,Final consumption expenditure by non-profit organisations serving households (NPISH),188.35,final_demand
1549,2019,ES,US,RETA1,Changes in inventories,4.28,final_demand
1550,2019,ES,US,RETA1,Changes in valuables,0.05,final_demand
1551,2019,ES,US,RETAI,Changes in inventories,2.99,final_demand
1552,2019,ES,US,RETAI,Changes in valuables,0.15,final_demand
1553,2019,ES,US,RETAI,Gross fixed capital formation,4.83,final_demand
1554,2019,ES,US,RUBBE,Final consumption expenditure by households,224.46,final_demand
1555,2019,ES,US,SALEM,Changes in inventories,4.87,final_demand
1556,2019,ES,US,SALEM,Changes in valuables,0.12,final_demand
1557,2019,ES,US,SALEM,Final consumption expenditure by households,21.65,final_demand
1558,2019,ES,US,SALEM,Gross fixed capital formation,5.73,final_demand
1559,2019,ES,US,SEACO,Final consumption expenditure by households,8.70,final_demand
1560,2019,ES,US,SEACO,Gross fixed capital formation,73.20,final_demand
1561,2019,ES,US,SUPPO,Changes in inventories,1.73,final_demand
1562,2019,ES,US,SUPPO,Changes in valuables,0.03,final_demand
1563,2019,ES,US,SUPPO,Final consumption expenditure by households,137.92,final_demand
1564,2019,ES,US,SUPPO,Gross fixed capital formation,272.20,final_demand
1565,2019,ES,US,TEXTI,Final consumption expenditure by households,102.21,final_demand
1566,2019,ES,US,TEXTI,Gross fixed capital formation,47.07,final_demand
1567,2019,ES,US,TOBAC,Final consumption expenditure by households,2.00,final_demand
1568,2019,ES,US,TRAN2,Final consumption expenditure by households,2.03,final_demand
1569,2019,ES,US,TRAN2,Gross fixed capital formation,1.01,final_demand
1570,2019,ES,US,TRANS,Final consumption expenditure by households,23.07,final_demand
1571,2019,ES,US,TRANS,Gross fixed capital formation,1070.55,final_demand
1572,2019,ES,US,VEGE1,Final consumption expenditure by households,22.59,final_demand
