flow_id,year,region1,region2,industry1,demand_category,amount,flow_type
694,2019,ES,BR,RETA1,Gross fixed capital formation,5.15,final_demand
695,2019,ES,BR,RETAI,Final consumption expenditure by households,0.14,final_demand
696,2019,ES,BR,RUBBE,Final consumption expenditure by households,15.03,final_demand
697,2019,ES,BR,SALEM,Final consumption expenditure by households,3.50,final_demand
698,2019,ES,BR,SEACO,Final consumption expenditure by government,0.05,final_demand
699,2019,ES,BR,SEACO,Final consumption expenditure by households,1.84,final_demand
700,2019,ES,BR,SEACO,Gross fixed capital formation,0.50,final_demand
701,2019,ES,BR,SEWAG,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
702,2019,ES,BR,SUPPO,Final consumption expenditure by government,31.90,final_demand
703,2019,ES,BR,SUPPO,Final consumption expenditure by non-profit organisations serving households (NPISH),0.27,final_demand
704,2019,ES,BR,SUPPO,Gross fixed capital formation,21.66,final_demand
705,2019,ES,BR,TEXTI,Final consumption expenditure by government,0.06,final_demand
706,2019,ES,BR,TEXTI,Final consumption expenditure by households,7.61,final_demand
707,2019,ES,BR,TOBAC,Final consumption expenditure by households,0.05,final_demand
708,2019,ES,BR,TRAN2,Final consumption expenditure by households,0.24,final_demand
709,2019,ES,BR,TRANS,Final consumption expenditure by government,8.88,final_demand
710,2019,ES,BR,TRANS,Final consumption expenditure by households,55.40,final_demand
711,2019,ES,BR,TRANS,Gross fixed capital formation,55.64,final_demand
712,2019,ES,BR,VEGE1,Final consumption expenditure by households,16.25,final_demand
713,2019,ES,BR,VEGET,Final consumption expenditure by households,31.54,final_demand
714,2019,ES,BR,WEARI,Final consumption expenditure by government,0.18,final_demand
715,2019,ES,BR,WEARI,Final consumption expenditure by households,94.58,final_demand
716,2019,ES,BR,WHOLE,Final consumption expenditure by government,7.83,final_demand
717,2019,ES,BR,WHOLE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
718,2019,ES,BR,WOODW,Final consumption expenditure by households,1.16,final_demand
719,2019,ES,BR,WOODW,Gross fixed capital formation,0.02,final_demand
720,2019,FI,BR,AIRTR,Final consumption expenditure by households,0.03,final_demand
721,2019,FI,BR,AIRTR,Gross fixed capital formation,0.01,final_demand
722,2019,FI,BR,BASIC,Final consumption expenditure by households,0.10,final_demand
723,2019,FI,BR,BASIC,Gross fixed capital formation,0.01,final_demand
724,2019,FI,BR,BEVER,Final consumption expenditure by households,0.03,final_demand
725,2019,FI,BR,BUSIN,Final consumption expenditure by government,0.01,final_demand
726,2019,FI,BR,BUSIN,Final consumption expenditure by households,0.26,final_demand
727,2019,FI,BR,BUSIN,Gross fixed capital formation,0.02,final_demand
728,2019,FI,BR,CHEM1,Final consumption expenditure by households,18.99,final_demand
729,2019,FI,BR,COMPU,Final consumption expenditure by households,1.20,final_demand
730,2019,FI,BR,CONST,Final consumption expenditure by government,0.02,final_demand
731,2019,FI,BR,CONST,Final consumption expenditure by households,0.02,final_demand
732,2019,FI,BR,CONST,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
733,2019,FI,BR,CONST,Gross fixed capital formation,0.02,final_demand
734,2019,FI,BR,DAIRY,Final consumption expenditure by households,0.38,final_demand
735,2019,FI,BR,EDUCA,Final consumption expenditure by households,4.56,final_demand
736,2019,FI,BR,FABRI,Final consumption expenditure by households,1.18,final_demand
737,2019,FI,BR,FABRI,Gross fixed capital formation,0.42,final_demand
738,2019,FI,BR,FINAN,Final consumption expenditure by government,0.03,final_demand
739,2019,FI,BR,FOOD5,Final consumption expenditure by households,0.47,final_demand
740,2019,FI,BR,FURNI,Final consumption expenditure by households,0.25,final_demand
741,2019,FI,BR,FURNI,Gross fixed capital formation,0.01,final_demand
742,2019,FI,BR,GASDI,Final consumption expenditure by households,0.02,final_demand
743,2019,FI,BR,HEALT,Final consumption expenditure by households,8.62,final_demand
744,2019,FI,BR,INLAN,Final consumption expenditure by households,0.03,final_demand
745,2019,FI,BR,INSUR,Final consumption expenditure by households,0.25,final_demand
746,2019,FI,BR,LANDT,Final consumption expenditure by government,0.03,final_demand
747,2019,FI,BR,LANDT,Final consumption expenditure by households,0.15,final_demand
748,2019,FI,BR,LANDT,Gross fixed capital formation,0.22,final_demand
749,2019,FI,BR,LEATH,Final consumption expenditure by households,0.01,final_demand
750,2019,FI,BR,MACHI,Final consumption expenditure by households,7.82,final_demand
751,2019,FI,BR,MACHI,Gross fixed capital formation,79.33,final_demand
752,2019,FI,BR,MOTO1,Final consumption expenditure by households,9.96,final_demand
753,2019,FI,BR,MOTO1,Gross fixed capital formation,8.27,final_demand
754,2019,FI,BR,MOTOR,Final consumption expenditure by households,0.01,final_demand
755,2019,FI,BR,NONME,Final consumption expenditure by households,0.12,final_demand
756,2019,FI,BR,OFFIC,Changes in inventories,0.14,final_demand
757,2019,FI,BR,OFFIC,Final consumption expenditure by households,0.26,final_demand
758,2019,FI,BR,OFFIC,Gross fixed capital formation,0.33,final_demand
759,2019,FI,BR,PAPER,Final consumption expenditure by households,12.36,final_demand
760,2019,FI,BR,PFERT,Final consumption expenditure by households,0.03,final_demand
761,2019,FI,BR,PRINT,Final consumption expenditure by households,0.65,final_demand
762,2019,FI,BR,RAILW,Gross fixed capital formation,0.31,final_demand
763,2019,FI,BR,REALE,Final consumption expenditure by households,0.07,final_demand
764,2019,FI,BR,RECRE,Final consumption expenditure by government,0.06,final_demand
765,2019,FI,BR,RESEA,Gross fixed capital formation,3.58,final_demand
766,2019,FI,BR,RETA1,Final consumption expenditure by government,0.08,final_demand
767,2019,FI,BR,RETA1,Gross fixed capital formation,0.18,final_demand
768,2019,FI,BR,RUBBE,Final consumption expenditure by households,1.48,final_demand
769,2019,FI,BR,SALEM,Final consumption expenditure by households,0.14,final_demand
770,2019,FI,BR,SEACO,Final consumption expenditure by households,0.07,final_demand
771,2019,FI,BR,SEACO,Gross fixed capital formation,0.02,final_demand
772,2019,FI,BR,SEWAG,Final consumption expenditure by non-profit organisations serving households (NPISH),0.04,final_demand
773,2019,FI,BR,SUPPO,Final consumption expenditure by government,0.48,final_demand
774,2019,FI,BR,SUPPO,Gross fixed capital formation,0.33,final_demand
775,2019,FI,BR,TEXTI,Final consumption expenditure by households,0.42,final_demand
776,2019,FI,BR,TRANS,Final consumption expenditure by government,0.03,final_demand
777,2019,FI,BR,TRANS,Final consumption expenditure by households,0.18,final_demand
778,2019,FI,BR,TRANS,Gross fixed capital formation,0.18,final_demand
779,2019,FI,BR,WEARI,Final consumption expenditure by households,0.08,final_demand
780,2019,FI,BR,WHOLE,Final consumption expenditure by government,0.40,final_demand
781,2019,FR,BR,ADDIT,Final consumption expenditure by households,0.01,final_demand
782,2019,FR,BR,AIRTR,Final consumption expenditure by government,0.41,final_demand
783,2019,FR,BR,AIRTR,Final consumption expenditure by households,20.92,final_demand
784,2019,FR,BR,AIRTR,Gross fixed capital formation,9.94,final_demand
785,2019,FR,BR,ANIMA,Final consumption expenditure by households,2.36,final_demand
786,2019,FR,BR,AUXIL,Final consumption expenditure by government,0.04,final_demand
787,2019,FR,BR,BASIC,Final consumption expenditure by households,0.70,final_demand
788,2019,FR,BR,BASIC,Gross fixed capital formation,0.07,final_demand
789,2019,FR,BR,BEVER,Changes in inventories,2.11,final_demand
790,2019,FR,BR,BEVER,Final consumption expenditure by households,27.46,final_demand
791,2019,FR,BR,BIODI,Final consumption expenditure by government,0.15,final_demand
792,2019,FR,BR,BUSIN,Final consumption expenditure by government,1.45,final_demand
793,2019,FR,BR,BUSIN,Final consumption expenditure by households,32.01,final_demand
794,2019,FR,BR,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.22,final_demand
795,2019,FR,BR,BUSIN,Gross fixed capital formation,2.97,final_demand
796,2019,FR,BR,CEMEN,Final consumption expenditure by households,0.15,final_demand
797,2019,FR,BR,CERAM,Final consumption expenditure by households,0.52,final_demand
798,2019,FR,BR,CEREA,Final consumption expenditure by households,0.19,final_demand
799,2019,FR,BR,CHEM1,Final consumption expenditure by households,252.92,final_demand
800,2019,FR,BR,COMPU,Final consumption expenditure by households,0.13,final_demand
801,2019,FR,BR,CONST,Changes in inventories,0.08,final_demand
802,2019,FR,BR,CONST,Changes in valuables,0.04,final_demand
803,2019,FR,BR,CONST,Final consumption expenditure by government,1.44,final_demand
804,2019,FR,BR,CONST,Final consumption expenditure by households,1.38,final_demand
805,2019,FR,BR,CONST,Final consumption expenditure by non-profit organisations serving households (NPISH),1.62,final_demand
806,2019,FR,BR,CONST,Gross fixed capital formation,1.97,final_demand
807,2019,FR,BR,CROPS,Final consumption expenditure by households,0.84,final_demand
808,2019,FR,BR,CROPS,Gross fixed capital formation,0.11,final_demand
809,2019,FR,BR,DAIRY,Changes in inventories,0.06,final_demand
810,2019,FR,BR,DAIRY,Final consumption expenditure by households,13.74,final_demand
811,2019,FR,BR,EDUCA,Final consumption expenditure by households,5.93,final_demand
812,2019,FR,BR,FABRI,Final consumption expenditure by households,24.93,final_demand
813,2019,FR,BR,FABRI,Gross fixed capital formation,8.83,final_demand
814,2019,FR,BR,FINAN,Final consumption expenditure by government,1.10,final_demand
815,2019,FR,BR,FISH5,Changes in inventories,0.02,final_demand
816,2019,FR,BR,FISH5,Final consumption expenditure by households,0.10,final_demand
817,2019,FR,BR,FISHF,Final consumption expenditure by households,0.22,final_demand
818,2019,FR,BR,FOOD5,Final consumption expenditure by households,77.44,final_demand
819,2019,FR,BR,FORES,Final consumption expenditure by households,0.53,final_demand
820,2019,FR,BR,FORES,Gross fixed capital formation,0.06,final_demand
821,2019,FR,BR,FURNI,Final consumption expenditure by households,29.82,final_demand
822,2019,FR,BR,FURNI,Gross fixed capital formation,1.42,final_demand
823,2019,FR,BR,GASDI,Final consumption expenditure by households,17.96,final_demand
824,2019,FR,BR,HEALT,Final consumption expenditure by households,1.48,final_demand
825,2019,FR,BR,INLAN,Final consumption expenditure by government,0.07,final_demand
826,2019,FR,BR,INLAN,Final consumption expenditure by households,5.38,final_demand
827,2019,FR,BR,INLAN,Gross fixed capital formation,0.65,final_demand
828,2019,FR,BR,INSUR,Final consumption expenditure by households,6.10,final_demand
829,2019,FR,BR,LANDT,Final consumption expenditure by government,1.40,final_demand
830,2019,FR,BR,LANDT,Final consumption expenditure by households,7.92,final_demand
831,2019,FR,BR,LANDT,Gross fixed capital formation,11.99,final_demand
832,2019,FR,BR,LEATH,Final consumption expenditure by government,0.01,final_demand
833,2019,FR,BR,LEATH,Final consumption expenditure by households,13.46,final_demand
834,2019,FR,BR,MACHI,Final consumption expenditure by households,27.93,final_demand
835,2019,FR,BR,MACHI,Gross fixed capital formation,283.47,final_demand
836,2019,FR,BR,MEAT1,Final consumption expenditure by households,0.21,final_demand
837,2019,FR,BR,MEAT4,Final consumption expenditure by households,0.02,final_demand
838,2019,FR,BR,MEATA,Gross fixed capital formation,0.15,final_demand
839,2019,FR,BR,MOTO1,Final consumption expenditure by households,180.91,final_demand
840,2019,FR,BR,MOTO1,Gross fixed capital formation,150.21,final_demand
841,2019,FR,BR,MOTOR,Final consumption expenditure by households,10.51,final_demand
842,2019,FR,BR,NONME,Final consumption expenditure by households,1.25,final_demand
843,2019,FR,BR,OFFIC,Changes in inventories,6.30,final_demand
844,2019,FR,BR,OFFIC,Final consumption expenditure by households,11.11,final_demand
845,2019,FR,BR,OFFIC,Gross fixed capital formation,14.24,final_demand
846,2019,FR,BR,OILSE,Final consumption expenditure by households,0.05,final_demand
847,2019,FR,BR,PAPER,Final consumption expenditure by households,5.20,final_demand
848,2019,FR,BR,PIGS9,Gross fixed capital formation,0.01,final_demand
849,2019,FR,BR,PRINT,Final consumption expenditure by households,1.00,final_demand
850,2019,FR,BR,PUBLI,Final consumption expenditure by government,0.02,final_demand
851,2019,FR,BR,PUBLI,Final consumption expenditure by households,0.02,final_demand
852,2019,FR,BR,PUBLI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
853,2019,FR,BR,PUBLI,Gross fixed capital formation,0.03,final_demand
854,2019,FR,BR,RAILW,Final consumption expenditure by government,0.03,final_demand
855,2019,FR,BR,RAILW,Gross fixed capital formation,7.53,final_demand
856,2019,FR,BR,REALE,Final consumption expenditure by government,0.65,final_demand
857,2019,FR,BR,REALE,Final consumption expenditure by households,18.80,final_demand
858,2019,FR,BR,REALE,Gross fixed capital formation,0.63,final_demand
859,2019,FR,BR,RECRE,Final consumption expenditure by government,0.48,final_demand
860,2019,FR,BR,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
861,2019,FR,BR,RESEA,Gross fixed capital formation,14.46,final_demand
862,2019,FR,BR,RUBBE,Final consumption expenditure by households,24.77,final_demand
863,2019,FR,BR,SEACO,Final consumption expenditure by government,3.36,final_demand
864,2019,FR,BR,SEACO,Final consumption expenditure by households,123.28,final_demand
865,2019,FR,BR,SEACO,Gross fixed capital formation,33.43,final_demand
866,2019,FR,BR,SEWAG,Final consumption expenditure by non-profit organisations serving households (NPISH),0.01,final_demand
867,2019,FR,BR,SUGA1,Final consumption expenditure by households,0.01,final_demand
868,2019,FR,BR,SUPPO,Final consumption expenditure by government,7.83,final_demand
869,2019,FR,BR,SUPPO,Final consumption expenditure by non-profit organisations serving households (NPISH),0.07,final_demand
870,2019,FR,BR,SUPPO,Gross fixed capital formation,5.32,final_demand
871,2019,FR,BR,TEXTI,Final consumption expenditure by government,0.03,final_demand
872,2019,FR,BR,TEXTI,Final consumption expenditure by households,3.46,final_demand
873,2019,FR,BR,TOBAC,Final consumption expenditure by households,0.23,final_demand
874,2019,FR,BR,TRAN2,Final consumption expenditure by households,0.26,final_demand
875,2019,FR,BR,TRANS,Final consumption expenditure by government,57.88,final_demand
876,2019,FR,BR,TRANS,Final consumption expenditure by households,360.93,final_demand
877,2019,FR,BR,TRANS,Gross fixed capital formation,362.48,final_demand
878,2019,FR,BR,VEGET,Final consumption expenditure by households,0.33,final_demand
879,2019,FR,BR,WEARI,Final consumption expenditure by government,0.02,final_demand
880,2019,FR,BR,WEARI,Final consumption expenditure by households,8.95,final_demand
881,2019,FR,BR,WHEAT,Final consumption expenditure by households,0.98,final_demand
882,2019,FR,BR,WOODW,Final consumption expenditure by households,0.44,final_demand
883,2019,GB,BR,AIRTR,Final consumption expenditure by government,0.22,final_demand
884,2019,GB,BR,AIRTR,Final consumption expenditure by households,11.35,final_demand
885,2019,GB,BR,AIRTR,Gross fixed capital formation,5.39,final_demand
886,2019,GB,BR,ANIMA,Final consumption expenditure by households,0.79,final_demand
887,2019,GB,BR,AUXIL,Final consumption expenditure by government,0.06,final_demand
888,2019,GB,BR,BASIC,Final consumption expenditure by households,1.08,final_demand
889,2019,GB,BR,BASIC,Gross fixed capital formation,0.11,final_demand
890,2019,GB,BR,BEVER,Changes in inventories,4.10,final_demand
891,2019,GB,BR,BEVER,Final consumption expenditure by households,53.37,final_demand
892,2019,GB,BR,BIODI,Final consumption expenditure by government,0.01,final_demand
893,2019,GB,BR,BUSIN,Final consumption expenditure by government,0.39,final_demand
894,2019,GB,BR,BUSIN,Final consumption expenditure by households,8.52,final_demand
895,2019,GB,BR,BUSIN,Final consumption expenditure by non-profit organisations serving households (NPISH),0.06,final_demand
896,2019,GB,BR,BUSIN,Gross fixed capital formation,0.79,final_demand
897,2019,GB,BR,CEMEN,Final consumption expenditure by households,0.15,final_demand
898,2019,GB,BR,CERAM,Final consumption expenditure by households,0.07,final_demand
899,2019,GB,BR,CHEM1,Final consumption expenditure by households,163.50,final_demand
900,2019,GB,BR,COMPU,Final consumption expenditure by households,0.21,final_demand
901,2019,GB,BR,CONST,Final consumption expenditure by government,0.14,final_demand
902,2019,GB,BR,CONST,Final consumption expenditure by households,0.14,final_demand
903,2019,GB,BR,CONST,Final consumption expenditure by non-profit organisations serving households (NPISH),0.16,final_demand
904,2019,GB,BR,CONST,Gross fixed capital formation,0.19,final_demand
905,2019,GB,BR,DAIRY,Final consumption expenditure by households,0.54,final_demand
906,2019,GB,BR,EDUCA,Final consumption expenditure by households,39.96,final_demand
907,2019,GB,BR,FABRI,Final consumption expenditure by households,51.46,final_demand
908,2019,GB,BR,FABRI,Gross fixed capital formation,18.22,final_demand
909,2019,GB,BR,FINAN,Final consumption expenditure by government,0.73,final_demand
910,2019,GB,BR,FOOD2,Final consumption expenditure by households,0.02,final_demand
911,2019,GB,BR,FOOD4,Final consumption expenditure by households,0.01,final_demand
912,2019,GB,BR,FOOD5,Final consumption expenditure by households,56.87,final_demand
913,2019,GB,BR,FURNI,Final consumption expenditure by households,17.61,final_demand
914,2019,GB,BR,FURNI,Gross fixed capital formation,0.84,final_demand
915,2019,GB,BR,GASDI,Final consumption expenditure by households,0.04,final_demand
916,2019,GB,BR,HEALT,Final consumption expenditure by households,66.91,final_demand
917,2019,GB,BR,INLAN,Final consumption expenditure by households,0.03,final_demand
918,2019,GB,BR,INSUR,Final consumption expenditure by households,11.45,final_demand
919,2019,GB,BR,LEATH,Final consumption expenditure by households,0.16,final_demand
920,2019,GB,BR,LIQUE,Final consumption expenditure by households,0.02,final_demand
921,2019,GB,BR,MACHI,Final consumption expenditure by households,24.92,final_demand
922,2019,GB,BR,MACHI,Gross fixed capital formation,252.96,final_demand
923,2019,GB,BR,MEAT4,Final consumption expenditure by households,0.03,final_demand
924,2019,GB,BR,MEATA,Gross fixed capital formation,0.16,final_demand
925,2019,GB,BR,MEMBE,Final consumption expenditure by households,0.01,final_demand
926,2019,GB,BR,MOTO1,Final consumption expenditure by households,149.31,final_demand
927,2019,GB,BR,MOTO1,Gross fixed capital formation,123.98,final_demand
928,2019,GB,BR,NONME,Final consumption expenditure by households,0.54,final_demand
929,2019,GB,BR,OFFIC,Changes in inventories,0.74,final_demand
930,2019,GB,BR,OFFIC,Final consumption expenditure by households,1.31,final_demand
931,2019,GB,BR,OFFIC,Gross fixed capital formation,1.68,final_demand
932,2019,GB,BR,PAPER,Final consumption expenditure by households,3.23,final_demand
933,2019,GB,BR,PRINT,Final consumption expenditure by households,8.03,final_demand
934,2019,GB,BR,PUBLI,Final consumption expenditure by government,0.06,final_demand
935,2019,GB,BR,PUBLI,Final consumption expenditure by households,0.06,final_demand
936,2019,GB,BR,PUBLI,Final consumption expenditure by non-profit organisations serving households (NPISH),0.07,final_demand
937,2019,GB,BR,PUBLI,Gross fixed capital formation,0.09,final_demand
938,2019,GB,BR,REALE,Final consumption expenditure by government,0.94,final_demand
939,2019,GB,BR,REALE,Final consumption expenditure by households,27.32,final_demand
940,2019,GB,BR,REALE,Gross fixed capital formation,0.91,final_demand
941,2019,GB,BR,RECRE,Final consumption expenditure by government,0.66,final_demand
942,2019,GB,BR,RECRE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.03,final_demand
943,2019,GB,BR,RECRE,Gross fixed capital formation,0.01,final_demand
944,2019,GB,BR,RESEA,Gross fixed capital formation,1.35,final_demand
945,2019,GB,BR,RETA1,Final consumption expenditure by government,4.01,final_demand
946,2019,GB,BR,RETA1,Gross fixed capital formation,9.05,final_demand
947,2019,GB,BR,RETAI,Final consumption expenditure by households,0.16,final_demand
948,2019,GB,BR,RUBBE,Final consumption expenditure by households,18.54,final_demand
949,2019,GB,BR,SALEM,Final consumption expenditure by households,6.90,final_demand
950,2019,GB,BR,SEACO,Final consumption expenditure by government,0.75,final_demand
951,2019,GB,BR,SEACO,Final consumption expenditure by households,27.64,final_demand
952,2019,GB,BR,SEACO,Gross fixed capital formation,7.50,final_demand
953,2019,GB,BR,SEWAG,Final consumption expenditure by non-profit organisations serving households (NPISH),0.10,final_demand
954,2019,GB,BR,TEXTI,Final consumption expenditure by government,0.02,final_demand
955,2019,GB,BR,TEXTI,Final consumption expenditure by households,2.18,final_demand
956,2019,GB,BR,TOBAC,Final consumption expenditure by households,0.25,final_demand
957,2019,GB,BR,TRANS,Final consumption expenditure by government,20.08,final_demand
958,2019,GB,BR,TRANS,Final consumption expenditure by households,125.20,final_demand
959,2019,GB,BR,TRANS,Gross fixed capital formation,125.74,final_demand
960,2019,GB,BR,VEGE1,Final consumption expenditure by households,0.09,final_demand
961,2019,GB,BR,VEGET,Final consumption expenditure by households,0.06,final_demand
962,2019,GB,BR,WEARI,Final consumption expenditure by households,2.73,final_demand
963,2019,GB,BR,WHOLE,Final consumption expenditure by government,12.34,final_demand
964,2019,GB,BR,WHOLE,Final consumption expenditure by non-profit organisations serving households (NPISH),0.02,final_demand
965,2019,GB,BR,WOODW,Final consumption expenditure by households,0.11,final_demand
966,2019,GR,BR,BEVER,Final consumption expenditure by households,0.11,final_demand
967,2019,GR,BR,BUSIN,Final consumption expenditure by households,0.17,final_demand
968,2019,GR,BR,BUSIN,Gross fixed capital formation,0.02,final_demand
969,2019,GR,BR,CEMEN,Final consumption expenditure by households,0.50,final_demand
970,2019,GR,BR,CHEM1,Final consumption expenditure by households,0.60,final_demand
971,2019,GR,BR,CROPS,Final consumption expenditure by households,0.12,final_demand
972,2019,GR,BR,CROPS,Gross fixed capital formation,0.02,final_demand
973,2019,GR,BR,EDUCA,Final consumption expenditure by households,7.91,final_demand
974,2019,GR,BR,ELECT,Changes in inventories,0.05,final_demand
975,2019,GR,BR,ELECT,Final consumption expenditure by households,0.04,final_demand
976,2019,GR,BR,FABRI,Final consumption expenditure by households,1.63,final_demand
977,2019,GR,BR,FABRI,Gross fixed capital formation,0.58,final_demand
978,2019,GR,BR,FOOD5,Final consumption expenditure by households,2.27,final_demand
979,2019,GR,BR,FURNI,Final consumption expenditure by households,0.44,final_demand
980,2019,GR,BR,FURNI,Gross fixed capital formation,0.02,final_demand
981,2019,GR,BR,GASDI,Final consumption expenditure by households,4.65,final_demand
982,2019,GR,BR,HEALT,Final consumption expenditure by households,0.03,final_demand
983,2019,GR,BR,INLAN,Final consumption expenditure by households,0.08,final_demand
984,2019,GR,BR,INSUR,Final consumption expenditure by households,0.08,final_demand
985,2019,GR,BR,LEATH,Final consumption expenditure by households,0.05,final_demand
986,2019,GR,BR,LIQUE,Final consumption expenditure by households,0.02,final_demand
987,2019,GR,BR,MEDIC,Gross fixed capital formation,0.03,final_demand
988,2019,GR,BR,MOTO1,Final consumption expenditure by households,1.24,final_demand
989,2019,GR,BR,MOTO1,Gross fixed capital formation,1.03,final_demand
990,2019,GR,BR,MOTOR,Final consumption expenditure by households,0.97,final_demand
991,2019,GR,BR,NONME,Final consumption expenditure by households,0.05,final_demand
992,2019,GR,BR,OFFIC,Changes in inventories,0.03,final_demand
993,2019,GR,BR,OFFIC,Final consumption expenditure by households,0.06,final_demand
994,2019,GR,BR,OFFIC,Gross fixed capital formation,0.08,final_demand
995,2019,GR,BR,PAPER,Final consumption expenditure by households,0.01,final_demand
996,2019,GR,BR,PRINT,Final consumption expenditure by households,0.38,final_demand
997,2019,GR,BR,RADIO,Final consumption expenditure by households,0.09,final_demand
998,2019,GR,BR,RADIO,Gross fixed capital formation,0.14,final_demand
999,2019,GR,BR,RAILW,Gross fixed capital formation,0.01,final_demand
1000,2019,GR,BR,REALE,Final consumption expenditure by households,0.13,final_demand
1001,2019,GR,BR,RETA1,Final consumption expenditure by government,0.05,final_demand
1002,2019,GR,BR,RETA1,Gross fixed capital formation,0.11,final_demand
1003,2019,GR,BR,RUBBE,Final consumption expenditure by households,0.32,final_demand
1004,2019,GR,BR,SALEM,Final consumption expenditure by households,0.07,final_demand
1005,2019,GR,BR,SEACO,Final consumption expenditure by government,0.28,final_demand
1006,2019,GR,BR,SEACO,Final consumption expenditure by households,10.08,final_demand
1007,2019,GR,BR,SEACO,Gross fixed capital formation,2.73,final_demand
1008,2019,GR,BR,SUPPO,Final consumption expenditure by government,0.18,final_demand
1009,2019,GR,BR,SUPPO,Gross fixed capital formation,0.12,final_demand
1010,2019,GR,BR,TEXTI,Final consumption expenditure by households,0.30,final_demand
1011,2019,GR,BR,TRANS,Final consumption expenditure by households,0.01,final_demand
1012,2019,GR,BR,TRANS,Gross fixed capital formation,0.01,final_demand
1013,2019,GR,BR,VEGE1,Final consumption expenditure by households,0.72,final_demand
1014,2019,GR,BR,WEARI,Final consumption expenditure by households,0.18,final_demand
1015,2019,GR,BR,WHOLE,Final consumption expenditure by government,0.24,final_demand
1016,2019,HR,BR,BUSIN,Final consumption expenditure by households,0.03,final_demand
1017,2019,HR,BR,CHEM1,Final consumption expenditure by households,1.14,final_demand
1018,2019,HR,BR,EDUCA,Final consumption expenditure by households,0.02,final_demand
1019,2019,HR,BR,FABRI,Final consumption expenditure by households,0.43,final_demand
1020,2019,HR,BR,FABRI,Gross fixed capital formation,0.15,final_demand
1021,2019,HR,BR,FOOD5,Final consumption expenditure by households,0.33,final_demand
1022,2019,HR,BR,INLAN,Final consumption expenditure by households,0.03,final_demand
1023,2019,HR,BR,INSUR,Final consumption expenditure by households,0.01,final_demand
1024,2019,HR,BR,LEATH,Final consumption expenditure by households,0.09,final_demand
1025,2019,HR,BR,MACHI,Final consumption expenditure by households,0.69,final_demand
1026,2019,HR,BR,MACHI,Gross fixed capital formation,6.95,final_demand
1027,2019,HR,BR,MOTO1,Final consumption expenditure by households,0.13,final_demand
1028,2019,HR,BR,MOTO1,Gross fixed capital formation,0.11,final_demand
1029,2019,HR,BR,PAPER,Final consumption expenditure by households,0.03,final_demand
1030,2019,HR,BR,RUBBE,Final consumption expenditure by households,0.56,final_demand
1031,2019,HR,BR,WEARI,Final consumption expenditure by households,0.15,final_demand
1032,2019,HU,BR,AIRTR,Final consumption expenditure by households,0.27,final_demand
1033,2019,HU,BR,AIRTR,Gross fixed capital formation,0.13,final_demand
1034,2019,HU,BR,BASIC,Final consumption expenditure by households,0.02,final_demand
1035,2019,HU,BR,BEVER,Final consumption expenditure by households,0.06,final_demand
1036,2019,HU,BR,BUSIN,Final consumption expenditure by government,0.02,final_demand
1037,2019,HU,BR,BUSIN,Final consumption expenditure by households,0.46,final_demand
1038,2019,HU,BR,BUSIN,Gross fixed capital formation,0.04,final_demand
1039,2019,HU,BR,CERAM,Final consumption expenditure by households,0.13,final_demand
1040,2019,HU,BR,CHEM1,Final consumption expenditure by households,7.67,final_demand
1041,2019,HU,BR,COMPU,Final consumption expenditure by households,0.14,final_demand
1042,2019,HU,BR,DAIRY,Final consumption expenditure by households,0.11,final_demand
1043,2019,HU,BR,EDUCA,Final consumption expenditure by households,0.09,final_demand
1044,2019,HU,BR,FABRI,Final consumption expenditure by households,0.74,final_demand
1045,2019,HU,BR,FABRI,Gross fixed capital formation,0.26,final_demand
1046,2019,HU,BR,FOOD5,Final consumption expenditure by households,7.67,final_demand
1047,2019,HU,BR,FURNI,Final consumption expenditure by households,2.08,final_demand
1048,2019,HU,BR,FURNI,Gross fixed capital formation,0.10,final_demand
1049,2019,HU,BR,HEALT,Final consumption expenditure by households,0.09,final_demand
1050,2019,HU,BR,INLAN,Final consumption expenditure by households,0.04,final_demand
1051,2019,HU,BR,LANDT,Final consumption expenditure by government,0.02,final_demand
1052,2019,HU,BR,LANDT,Final consumption expenditure by households,0.10,final_demand
1053,2019,HU,BR,LANDT,Gross fixed capital formation,0.15,final_demand
1054,2019,HU,BR,LEATH,Final consumption expenditure by households,0.08,final_demand
1055,2019,HU,BR,MACHI,Final consumption expenditure by households,2.94,final_demand
1056,2019,HU,BR,MACHI,Gross fixed capital formation,29.89,final_demand
1057,2019,HU,BR,MOTO1,Final consumption expenditure by households,24.20,final_demand
1058,2019,HU,BR,MOTO1,Gross fixed capital formation,20.09,final_demand
1059,2019,HU,BR,OFFIC,Changes in inventories,4.19,final_demand
1060,2019,HU,BR,OFFIC,Final consumption expenditure by households,7.39,final_demand
1061,2019,HU,BR,OFFIC,Gross fixed capital formation,9.47,final_demand
1062,2019,HU,BR,PAPER,Final consumption expenditure by households,0.60,final_demand
